,sampleID
5178,speaker281_0016
5179,speaker281_0045
5180,speaker281_0044
5181,speaker281_0006
5182,speaker281_0046
5183,speaker281_0029
5184,speaker281_0030
5185,speaker281_0033
5186,speaker055_0006
5187,speaker055_0013
5188,speaker055_0005
5189,speaker055_0004
5190,speaker055_0037
5191,speaker055_0032
5192,speaker055_0001
5193,speaker055_0036
5194,speaker055_0015
5195,speaker055_0007
5196,speaker055_0023
5197,speaker055_0014
5198,speaker055_0026
5199,speaker055_0033
5200,speaker055_0022
5201,speaker055_0028
5202,speaker055_0024
5203,speaker055_0018
5204,speaker055_0009
5205,speaker055_0046
5206,speaker055_0008
5207,speaker055_0042
5208,speaker055_0017
5209,speaker055_0020
5210,speaker055_0012
5211,speaker055_0027
5212,speaker055_0002
5213,speaker055_0044
5214,speaker055_0000
5215,speaker055_0029
5216,speaker055_0038
5217,speaker055_0045
5218,speaker038_0009
5219,speaker038_0050
5220,speaker038_0046
5221,speaker038_0001
5222,speaker038_0052
5223,speaker038_0056
5224,speaker038_0000
5225,speaker038_0024
5226,speaker038_0041
5227,speaker038_0007
5228,speaker038_0017
5229,speaker038_0049
5230,speaker038_0016
5231,speaker038_0014
5232,speaker038_0040
5233,speaker038_0030
5234,speaker038_0034
5235,speaker038_0038
5236,speaker038_0036
5237,speaker038_0002
5238,speaker038_0025
5239,speaker038_0032
5240,speaker038_0010
5241,speaker038_0027
5242,speaker038_0023
5243,speaker038_0015
5244,speaker038_0004
5245,speaker038_0018
5246,speaker038_0048
5247,speaker038_0026
5248,speaker038_0058
5249,speaker038_0045
5250,speaker038_0029
5251,speaker038_0035
5252,speaker038_0039
5253,speaker038_0005
5254,speaker038_0011
5255,speaker038_0022
5256,speaker038_0006
5257,speaker038_0053
5258,speaker035_0014
5259,speaker035_0017
5260,speaker035_0021
5261,speaker035_0048
5262,speaker035_0054
5263,speaker035_0005
5264,speaker035_0045
5265,speaker035_0057
5266,speaker035_0011
5267,speaker035_0002
5268,speaker035_0042
5269,speaker035_0013
5270,speaker035_0044
5271,speaker035_0041
5272,speaker035_0050
5273,speaker035_0049
5274,speaker035_0019
5275,speaker035_0025
5276,speaker035_0030
5277,speaker035_0023
5278,speaker035_0043
5279,speaker035_0020
5280,speaker035_0047
5281,speaker035_0010
5282,speaker035_0015
5283,speaker035_0018
5284,speaker035_0008
5285,speaker035_0039
5286,speaker035_0052
5287,speaker035_0032
5288,speaker035_0034
5289,speaker035_0026
5290,speaker035_0033
5291,speaker035_0059
5292,speaker035_0027
5293,speaker035_0006
5294,speaker035_0004
5295,speaker035_0037
5296,speaker035_0056
5297,speaker035_0053
5298,speaker035_0031
5299,speaker035_0016
5300,speaker035_0009
5301,speaker005_0020
5302,speaker005_0035
5303,speaker005_0032
5304,speaker005_0007
5305,speaker005_0001
5306,speaker005_0021
5307,speaker005_0025
5308,speaker005_0041
5309,speaker005_0000
5310,speaker005_0013
5311,speaker005_0002
5312,speaker005_0027
5313,speaker005_0023
5314,speaker005_0017
5315,speaker005_0036
5316,speaker005_0004
5317,speaker005_0033
5318,speaker005_0043
5319,speaker005_0018
5320,speaker005_0012
5321,speaker005_0022
5322,speaker005_0046
5323,speaker005_0010
5324,speaker005_0029
5325,speaker005_0026
5326,speaker005_0039
5327,speaker005_0024
5328,speaker005_0008
5329,speaker005_0011
5330,speaker005_0016
5331,speaker005_0009
5332,speaker005_0030
5333,speaker005_0028
5334,speaker037_0010
5335,speaker037_0021
5336,speaker037_0027
5337,speaker037_0029
5338,speaker037_0045
5339,speaker037_0019
5340,speaker037_0011
5341,speaker037_0001
5342,speaker037_0047
5343,speaker037_0009
5344,speaker037_0048
5345,speaker037_0034
5346,speaker037_0046
5347,speaker037_0014
5348,speaker037_0024
5349,speaker037_0035
5350,speaker037_0026
5351,speaker037_0023
5352,speaker037_0025
5353,speaker037_0018
5354,speaker037_0031
5355,speaker037_0007
5356,speaker037_0036
5357,speaker037_0030
5358,speaker037_0050
5359,speaker037_0040
5360,speaker037_0004
5361,speaker037_0000
5362,speaker037_0020
5363,speaker037_0039
5364,speaker037_0042
5365,speaker037_0049
5366,speaker037_0041
5367,speaker037_0038
5368,speaker037_0002
5369,speaker037_0032
5370,speaker037_0008
5371,speaker037_0015
5372,speaker234_0050
5373,speaker234_0032
5374,speaker234_0001
5375,speaker234_0029
5376,speaker234_0034
5377,speaker234_0003
5378,speaker234_0026
5379,speaker234_0043
5380,speaker234_0024
5381,speaker234_0033
5382,speaker234_0013
5383,speaker234_0025
5384,speaker234_0035
5385,speaker234_0020
5386,speaker234_0045
5387,speaker234_0049
5388,speaker234_0015
5389,speaker234_0048
5390,speaker234_0017
5391,speaker234_0011
5392,speaker234_0031
5393,speaker234_0004
5394,speaker234_0030
5395,speaker234_0018
5396,speaker234_0009
5397,speaker234_0028
5398,speaker234_0041
5399,speaker234_0040
5400,speaker234_0022
5401,speaker234_0019
5402,speaker234_0006
5403,speaker234_0042
5404,speaker234_0012
5405,speaker234_0016
5406,speaker234_0047
5407,speaker234_0002
5408,speaker224_0022
5409,speaker224_0029
5410,speaker224_0003
5411,speaker224_0008
5412,speaker224_0007
5413,speaker224_0010
5414,speaker224_0018
5415,speaker224_0006
5416,speaker224_0004
5417,speaker224_0014
5418,speaker224_0015
5419,speaker224_0020
5420,speaker224_0002
5421,speaker224_0019
5422,speaker224_0031
5423,speaker224_0032
5424,speaker224_0005
5425,speaker224_0013
5426,speaker224_0012
5427,speaker224_0016
5428,speaker224_0021
5429,speaker224_0033
5430,speaker224_0030
5431,speaker224_0027
5432,speaker224_0028
5433,speaker223_0040
5434,speaker223_0027
5435,speaker223_0007
5436,speaker223_0008
5437,speaker223_0011
5438,speaker223_0001
5439,speaker223_0032
5440,speaker223_0033
5441,speaker223_0035
5442,speaker223_0017
5443,speaker223_0013
5444,speaker223_0038
5445,speaker223_0025
5446,speaker223_0020
5447,speaker223_0028
5448,speaker223_0012
5449,speaker223_0026
5450,speaker223_0018
5451,speaker223_0016
5452,speaker223_0003
5453,speaker223_0009
5454,speaker223_0023
5455,speaker223_0030
5456,speaker223_0039
5457,speaker223_0015
5458,speaker223_0002
5459,speaker223_0019
5460,speaker223_0014
5461,speaker223_0010
5462,speaker208_0015
5463,speaker208_0025
5464,speaker208_0028
5465,speaker208_0018
5466,speaker208_0011
5467,speaker208_0021
5468,speaker208_0030
5469,speaker208_0020
5470,speaker208_0026
5471,speaker208_0013
5472,speaker208_0000
5473,speaker208_0005
5474,speaker208_0032
5475,speaker208_0014
5476,speaker208_0001
5477,speaker208_0024
5478,speaker208_0023
5479,speaker208_0019
5480,speaker208_0022
5481,speaker208_0031
5482,speaker208_0006
5483,speaker208_0027
5484,speaker192_0028
5485,speaker192_0016
5486,speaker192_0022
5487,speaker192_0003
5488,speaker192_0007
5489,speaker192_0015
5490,speaker192_0000
5491,speaker192_0014
5492,speaker192_0017
5493,speaker192_0023
5494,speaker192_0001
5495,speaker192_0008
5496,speaker192_0002
5497,speaker192_0021
5498,speaker192_0024
5499,speaker192_0010
5500,speaker192_0011
5501,speaker192_0005
5502,speaker192_0012
5503,speaker192_0019
5504,speaker192_0004
5505,speaker008_0030
5506,speaker008_0024
5507,speaker008_0029
5508,speaker008_0016
5509,speaker008_0007
5510,speaker008_0010
5511,speaker008_0031
5512,speaker008_0006
5513,speaker008_0018
5514,speaker008_0022
5515,speaker008_0012
5516,speaker008_0003
5517,speaker008_0005
5518,speaker008_0028
5519,speaker008_0027
5520,speaker008_0011
5521,speaker008_0019
5522,speaker008_0023
5523,speaker008_0002
5524,speaker008_0015
5525,speaker008_0004
5526,speaker008_0008
5527,speaker275_0025
5528,speaker275_0017
5529,speaker275_0000
5530,speaker275_0005
5531,speaker275_0012
5532,speaker275_0019
5533,speaker275_0010
5534,speaker275_0013
5535,speaker275_0015
5536,speaker275_0002
5537,speaker275_0003
5538,speaker275_0008
5539,speaker275_0027
5540,speaker275_0011
5541,speaker275_0006
5542,speaker275_0023
5543,speaker275_0022
5544,speaker275_0016
5545,speaker275_0021
5546,speaker275_0028
5547,speaker015_0020
5548,speaker015_0007
5549,speaker015_0039
5550,speaker015_0026
5551,speaker015_0012
5552,speaker015_0021
5553,speaker015_0036
5554,speaker015_0022
5555,speaker015_0018
5556,speaker015_0034
5557,speaker015_0013
5558,speaker015_0019
5559,speaker015_0027
5560,speaker015_0004
5561,speaker015_0035
5562,speaker015_0015
5563,speaker015_0037
5564,speaker015_0023
5565,speaker015_0038
5566,speaker015_0010
5567,speaker015_0025
5568,speaker015_0028
5569,speaker015_0033
5570,speaker015_0005
5571,speaker015_0029
5572,speaker015_0016
5573,speaker015_0011
5574,speaker015_0030
5575,speaker015_0014
5576,speaker036_0012
5577,speaker036_0044
5578,speaker036_0041
5579,speaker036_0036
5580,speaker036_0005
5581,speaker036_0017
5582,speaker036_0007
5583,speaker036_0002
5584,speaker036_0029
5585,speaker036_0024
5586,speaker036_0008
5587,speaker036_0039
5588,speaker036_0031
5589,speaker036_0021
5590,speaker036_0023
5591,speaker036_0042
5592,speaker036_0013
5593,speaker036_0019
5594,speaker036_0000
5595,speaker036_0001
5596,speaker036_0011
5597,speaker036_0016
5598,speaker036_0043
5599,speaker036_0028
5600,speaker036_0006
5601,speaker036_0003
5602,speaker036_0015
5603,speaker036_0018
5604,speaker036_0030
5605,speaker036_0009
5606,speaker036_0026
5607,speaker036_0032
5608,speaker036_0035
5609,speaker252_0007
5610,speaker252_0024
5611,speaker252_0021
5612,speaker252_0015
5613,speaker252_0025
5614,speaker252_0027
5615,speaker252_0005
5616,speaker252_0026
5617,speaker252_0006
5618,speaker252_0002
5619,speaker252_0001
5620,speaker252_0018
5621,speaker252_0017
5622,speaker252_0004
5623,speaker252_0011
5624,speaker252_0029
5625,speaker252_0000
5626,speaker252_0012
5627,speaker252_0020
5628,speaker252_0010
5629,speaker252_0030
5630,speaker252_0016
5631,speaker048_0021
5632,speaker048_0002
5633,speaker048_0029
5634,speaker048_0011
5635,speaker048_0043
5636,speaker048_0025
5637,speaker048_0024
5638,speaker048_0004
5639,speaker048_0007
5640,speaker048_0040
5641,speaker048_0041
5642,speaker048_0036
5643,speaker048_0020
5644,speaker048_0019
5645,speaker048_0017
5646,speaker048_0031
5647,speaker048_0009
5648,speaker048_0016
5649,speaker048_0039
5650,speaker048_0003
5651,speaker048_0001
5652,speaker048_0037
5653,speaker048_0008
5654,speaker048_0042
5655,speaker048_0028
5656,speaker048_0006
5657,speaker048_0032
5658,speaker048_0023
5659,speaker048_0022
5660,speaker048_0012
5661,speaker048_0005
5662,speaker212_0000
5663,speaker212_0022
5664,speaker212_0007
5665,speaker212_0008
5666,speaker212_0026
5667,speaker212_0004
5668,speaker212_0024
5669,speaker212_0025
5670,speaker212_0001
5671,speaker212_0013
5672,speaker212_0015
5673,speaker212_0002
5674,speaker212_0012
5675,speaker212_0027
5676,speaker212_0020
5677,speaker212_0019
5678,speaker212_0011
5679,speaker212_0016
5680,speaker212_0017
5681,speaker212_0009
5682,speaker041_0014
5683,speaker041_0016
5684,speaker041_0039
5685,speaker041_0013
5686,speaker041_0033
5687,speaker041_0017
5688,speaker041_0027
5689,speaker041_0021
5690,speaker041_0011
5691,speaker041_0022
5692,speaker041_0006
5693,speaker041_0034
5694,speaker041_0020
5695,speaker041_0015
5696,speaker041_0037
5697,speaker041_0010
5698,speaker041_0009
5699,speaker041_0018
5700,speaker041_0005
5701,speaker041_0030
5702,speaker041_0035
5703,speaker041_0012
5704,speaker041_0002
5705,speaker041_0008
5706,speaker041_0000
5707,speaker041_0025
5708,speaker041_0019
5709,speaker041_0036
5710,speaker041_0024
5711,speaker041_0023
5712,speaker041_0007
5713,speaker233_0002
5714,speaker233_0003
5715,speaker233_0018
5716,speaker233_0020
5717,speaker233_0013
5718,speaker233_0010
5719,speaker233_0011
5720,speaker233_0017
5721,speaker233_0008
5722,speaker233_0016
5723,speaker233_0014
5724,speaker233_0009
5725,speaker233_0000
5726,speaker233_0001
5727,speaker233_0012
5728,speaker006_0022
5729,speaker006_0004
5730,speaker006_0000
5731,speaker006_0002
5732,speaker006_0017
5733,speaker006_0012
5734,speaker006_0013
5735,speaker006_0007
5736,speaker006_0015
5737,speaker006_0008
5738,speaker006_0018
5739,speaker006_0005
5740,speaker006_0020
5741,speaker006_0010
5742,speaker006_0006
5743,speaker006_0011
5744,speaker006_0016
5745,speaker006_0001
5746,speaker191_0008
5747,speaker191_0026
5748,speaker191_0022
5749,speaker191_0032
5750,speaker191_0004
5751,speaker191_0015
5752,speaker191_0029
5753,speaker191_0007
5754,speaker191_0025
5755,speaker191_0019
5756,speaker191_0018
5757,speaker191_0020
5758,speaker191_0011
5759,speaker191_0033
5760,speaker191_0003
5761,speaker191_0001
5762,speaker191_0034
5763,speaker191_0027
5764,speaker191_0035
5765,speaker191_0006
5766,speaker057_0008
5767,speaker057_0001
5768,speaker057_0024
5769,speaker057_0023
5770,speaker057_0021
5771,speaker057_0037
5772,speaker057_0020
5773,speaker057_0012
5774,speaker057_0022
5775,speaker057_0019
5776,speaker057_0000
5777,speaker057_0027
5778,speaker057_0006
5779,speaker057_0003
5780,speaker057_0036
5781,speaker057_0010
5782,speaker057_0005
5783,speaker057_0013
5784,speaker057_0029
5785,speaker057_0035
5786,speaker057_0026
5787,speaker057_0018
5788,speaker057_0031
5789,speaker057_0002
5790,speaker057_0034
5791,speaker057_0007
5792,speaker057_0015
5793,speaker315_0019
5794,speaker315_0016
5795,speaker315_0024
5796,speaker315_0013
5797,speaker315_0018
5798,speaker315_0002
5799,speaker315_0007
5800,speaker315_0021
5801,speaker315_0012
5802,speaker315_0025
5803,speaker315_0020
5804,speaker315_0015
5805,speaker315_0026
5806,speaker315_0017
5807,speaker315_0008
5808,speaker315_0022
5809,speaker315_0009
5810,speaker226_0000
5811,speaker226_0006
5812,speaker226_0019
5813,speaker226_0001
5814,speaker226_0009
5815,speaker226_0004
5816,speaker226_0005
5817,speaker226_0013
5818,speaker226_0030
5819,speaker226_0007
5820,speaker226_0022
5821,speaker226_0010
5822,speaker226_0015
5823,speaker226_0023
5824,speaker226_0008
5825,speaker226_0031
5826,speaker226_0017
5827,speaker226_0021
5828,speaker226_0011
5829,speaker202_0024
5830,speaker202_0020
5831,speaker202_0026
5832,speaker202_0016
5833,speaker202_0009
5834,speaker202_0021
5835,speaker202_0025
5836,speaker202_0019
5837,speaker202_0011
5838,speaker202_0018
5839,speaker202_0000
5840,speaker202_0013
5841,speaker202_0012
5842,speaker202_0023
5843,speaker202_0004
5844,speaker202_0001
5845,speaker202_0006
5846,speaker202_0017
5847,speaker202_0002
5848,speaker070_0004
5849,speaker070_0008
5850,speaker070_0016
5851,speaker070_0018
5852,speaker070_0031
5853,speaker070_0012
5854,speaker070_0007
5855,speaker070_0029
5856,speaker070_0022
5857,speaker070_0028
5858,speaker070_0014
5859,speaker070_0011
5860,speaker070_0017
5861,speaker070_0010
5862,speaker070_0025
5863,speaker070_0023
5864,speaker070_0002
5865,speaker070_0009
5866,speaker070_0024
5867,speaker070_0003
5868,speaker070_0013
5869,speaker070_0030
5870,speaker052_0003
5871,speaker052_0027
5872,speaker052_0011
5873,speaker052_0022
5874,speaker052_0012
5875,speaker052_0007
5876,speaker052_0002
5877,speaker052_0005
5878,speaker052_0017
5879,speaker052_0020
5880,speaker052_0014
5881,speaker052_0024
5882,speaker052_0021
5883,speaker052_0030
5884,speaker052_0029
5885,speaker052_0004
5886,speaker052_0026
5887,speaker052_0013
5888,speaker052_0019
5889,speaker052_0016
5890,speaker052_0010
5891,speaker052_0009
5892,speaker138_0023
5893,speaker138_0008
5894,speaker138_0029
5895,speaker138_0001
5896,speaker138_0000
5897,speaker138_0034
5898,speaker138_0019
5899,speaker138_0025
5900,speaker138_0032
5901,speaker138_0002
5902,speaker138_0027
5903,speaker138_0016
5904,speaker138_0026
5905,speaker138_0014
5906,speaker138_0022
5907,speaker138_0005
5908,speaker138_0006
5909,speaker138_0021
5910,speaker138_0028
5911,speaker138_0033
5912,speaker138_0024
5913,speaker138_0015
5914,speaker138_0007
5915,speaker138_0010
5916,speaker074_0011
5917,speaker074_0019
5918,speaker074_0024
5919,speaker074_0028
5920,speaker074_0010
5921,speaker074_0001
5922,speaker074_0014
5923,speaker074_0023
5924,speaker074_0016
5925,speaker074_0003
5926,speaker074_0030
5927,speaker074_0021
5928,speaker074_0007
5929,speaker074_0002
5930,speaker074_0026
5931,speaker074_0017
5932,speaker074_0018
5933,speaker074_0004
5934,speaker074_0027
5935,speaker074_0005
5936,speaker074_0015
5937,speaker074_0013
5938,speaker074_0025
5939,speaker044_0019
5940,speaker044_0018
5941,speaker044_0023
5942,speaker044_0014
5943,speaker044_0009
5944,speaker044_0004
5945,speaker044_0016
5946,speaker044_0003
5947,speaker044_0015
5948,speaker044_0028
5949,speaker044_0031
5950,speaker044_0022
5951,speaker044_0021
5952,speaker044_0011
5953,speaker044_0027
5954,speaker044_0026
5955,speaker044_0010
5956,speaker044_0001
5957,speaker044_0013
5958,speaker044_0005
5959,speaker044_0020
5960,speaker271_0002
5961,speaker271_0005
5962,speaker271_0014
5963,speaker271_0006
5964,speaker271_0012
5965,speaker271_0003
5966,speaker271_0017
5967,speaker271_0008
5968,speaker271_0010
5969,speaker271_0011
5970,speaker271_0009
5971,speaker271_0001
5972,speaker271_0004
5973,speaker271_0015
5974,speaker271_0018
5975,speaker271_0019
5976,speaker271_0023
5977,speaker271_0016
5978,speaker271_0020
5979,speaker018_0021
5980,speaker018_0005
5981,speaker018_0018
5982,speaker018_0012
5983,speaker018_0014
5984,speaker018_0015
5985,speaker018_0010
5986,speaker018_0008
5987,speaker018_0017
5988,speaker018_0003
5989,speaker018_0009
5990,speaker018_0013
5991,speaker018_0016
5992,speaker018_0022
5993,speaker018_0004
5994,speaker018_0002
5995,speaker018_0000
5996,speaker018_0020
5997,speaker248_0000
5998,speaker248_0012
5999,speaker248_0014
6000,speaker248_0020
6001,speaker248_0017
6002,speaker248_0018
6003,speaker248_0010
6004,speaker248_0005
6005,speaker248_0016
6006,speaker248_0001
6007,speaker248_0006
6008,speaker248_0021
6009,speaker248_0003
6010,speaker248_0004
6011,speaker248_0015
6012,speaker248_0011
6013,speaker030_0011
6014,speaker030_0017
6015,speaker030_0021
6016,speaker030_0012
6017,speaker030_0001
6018,speaker030_0016
6019,speaker030_0014
6020,speaker030_0013
6021,speaker030_0006
6022,speaker030_0022
6023,speaker030_0009
6024,speaker030_0005
6025,speaker030_0015
6026,speaker030_0008
6027,speaker030_0003
6028,speaker030_0004
6029,speaker030_0007
6030,speaker030_0020
6031,speaker014_0004
6032,speaker014_0005
6033,speaker014_0013
6034,speaker014_0011
6035,speaker014_0002
6036,speaker014_0016
6037,speaker014_0008
6038,speaker014_0009
6039,speaker014_0007
6040,speaker014_0020
6041,speaker014_0018
6042,speaker014_0017
6043,speaker014_0001
6044,speaker014_0000
6045,speaker014_0021
6046,speaker014_0006
6047,speaker014_0012
6048,speaker014_0003
6049,speaker099_0007
6050,speaker099_0019
6051,speaker099_0005
6052,speaker099_0011
6053,speaker099_0012
6054,speaker099_0016
6055,speaker099_0014
6056,speaker099_0003
6057,speaker099_0015
6058,speaker099_0002
6059,speaker099_0017
6060,speaker099_0006
6061,speaker099_0000
6062,speaker099_0018
6063,speaker099_0013
6064,speaker274_0007
6065,speaker274_0000
6066,speaker274_0014
6067,speaker274_0015
6068,speaker274_0002
6069,speaker274_0004
6070,speaker274_0005
6071,speaker274_0016
6072,speaker274_0008
6073,speaker274_0006
6074,speaker274_0001
6075,speaker274_0009
6076,speaker304_0004
6077,speaker304_0003
6078,speaker304_0011
6079,speaker304_0014
6080,speaker304_0017
6081,speaker304_0016
6082,speaker304_0006
6083,speaker304_0005
6084,speaker304_0018
6085,speaker304_0009
6086,speaker304_0007
6087,speaker304_0002
6088,speaker304_0010
6089,speaker304_0013
6090,speaker276_0016
6091,speaker276_0002
6092,speaker276_0017
6093,speaker276_0013
6094,speaker276_0000
6095,speaker276_0015
6096,speaker276_0004
6097,speaker276_0008
6098,speaker276_0005
6099,speaker276_0006
6100,speaker276_0012
6101,speaker276_0007
6102,speaker260_0001
6103,speaker260_0002
6104,speaker260_0004
6105,speaker260_0009
6106,speaker260_0015
6107,speaker260_0013
6108,speaker260_0021
6109,speaker260_0003
6110,speaker260_0014
6111,speaker260_0008
6112,speaker260_0016
6113,speaker260_0017
6114,speaker260_0012
6115,speaker260_0005
6116,speaker260_0007
6117,speaker260_0011
6118,speaker258_0005
6119,speaker258_0002
6120,speaker258_0000
6121,speaker258_0019
6122,speaker258_0018
6123,speaker258_0016
6124,speaker258_0013
6125,speaker258_0015
6126,speaker258_0012
6127,speaker258_0007
6128,speaker258_0003
6129,speaker258_0010
6130,speaker258_0009
6131,speaker258_0004
6132,speaker258_0017
6133,speaker258_0011
6134,speaker222_0009
6135,speaker222_0012
6136,speaker222_0003
6137,speaker222_0001
6138,speaker222_0014
6139,speaker222_0011
6140,speaker222_0010
6141,speaker222_0013
6142,speaker222_0007
6143,speaker222_0002
6144,speaker222_0015
6145,speaker222_0005
6146,speaker222_0018
6147,speaker222_0008
6148,speaker222_0016
6149,speaker222_0000
6150,speaker292_0002
6151,speaker292_0014
6152,speaker292_0004
6153,speaker292_0006
6154,speaker292_0009
6155,speaker292_0012
6156,speaker292_0016
6157,speaker292_0001
6158,speaker292_0003
6159,speaker292_0013
6160,speaker292_0005
6161,speaker292_0007
6162,speaker094_0020
6163,speaker094_0010
6164,speaker094_0006
6165,speaker094_0003
6166,speaker094_0000
6167,speaker094_0015
6168,speaker094_0018
6169,speaker094_0008
6170,speaker094_0016
6171,speaker094_0007
6172,speaker094_0011
6173,speaker094_0001
6174,speaker094_0017
6175,speaker094_0019
6176,speaker094_0009
6177,speaker094_0012
6178,speaker063_0004
6179,speaker063_0008
6180,speaker063_0002
6181,speaker063_0016
6182,speaker063_0022
6183,speaker063_0019
6184,speaker063_0007
6185,speaker063_0024
6186,speaker063_0009
6187,speaker063_0026
6188,speaker063_0003
6189,speaker063_0010
6190,speaker063_0015
6191,speaker063_0012
6192,speaker063_0006
6193,speaker063_0011
6194,speaker063_0013
6195,speaker063_0020
6196,speaker063_0021
6197,speaker063_0018
6198,speaker047_0004
6199,speaker047_0020
6200,speaker047_0015
6201,speaker047_0011
6202,speaker047_0019
6203,speaker047_0001
6204,speaker047_0009
6205,speaker047_0008
6206,speaker047_0012
6207,speaker047_0010
6208,speaker047_0007
6209,speaker047_0016
6210,speaker047_0022
6211,speaker047_0023
6212,speaker047_0005
6213,speaker047_0024
6214,speaker047_0003
6215,speaker047_0018
6216,speaker047_0017
6217,speaker047_0002
6218,speaker219_0004
6219,speaker219_0003
6220,speaker219_0017
6221,speaker219_0006
6222,speaker219_0020
6223,speaker219_0011
6224,speaker219_0005
6225,speaker219_0015
6226,speaker219_0016
6227,speaker219_0018
6228,speaker219_0001
6229,speaker219_0002
6230,speaker219_0000
6231,speaker219_0014
6232,speaker219_0013
6233,speaker219_0012
6234,speaker219_0022
6235,speaker219_0019
6236,speaker091_0015
6237,speaker091_0002
6238,speaker091_0020
6239,speaker091_0022
6240,speaker091_0000
6241,speaker091_0019
6242,speaker091_0011
6243,speaker091_0007
6244,speaker091_0012
6245,speaker091_0006
6246,speaker091_0008
6247,speaker091_0001
6248,speaker091_0021
6249,speaker091_0016
6250,speaker091_0017
6251,speaker091_0014
6252,speaker091_0009
6253,speaker056_0001
6254,speaker056_0009
6255,speaker056_0007
6256,speaker056_0014
6257,speaker056_0018
6258,speaker056_0017
6259,speaker056_0010
6260,speaker056_0011
6261,speaker056_0019
6262,speaker056_0013
6263,speaker056_0015
6264,speaker056_0008
6265,speaker056_0000
6266,speaker056_0012
6267,speaker056_0002
6268,speaker056_0016
6269,speaker056_0006
6270,speaker201_0010
6271,speaker201_0013
6272,speaker201_0001
6273,speaker201_0006
6274,speaker201_0008
6275,speaker201_0007
6276,speaker201_0005
6277,speaker201_0002
6278,speaker201_0012
6279,speaker201_0014
6280,speaker201_0011
6281,speaker066_0005
6282,speaker066_0021
6283,speaker066_0000
6284,speaker066_0013
6285,speaker066_0002
6286,speaker066_0017
6287,speaker066_0020
6288,speaker066_0018
6289,speaker066_0014
6290,speaker066_0015
6291,speaker066_0008
6292,speaker066_0004
6293,speaker066_0012
6294,speaker066_0003
6295,speaker066_0019
6296,speaker066_0010
6297,speaker312_0000
6298,speaker312_0010
6299,speaker312_0004
6300,speaker312_0011
6301,speaker312_0009
6302,speaker312_0003
6303,speaker312_0001
6304,speaker312_0005
6305,speaker312_0012
6306,speaker312_0002
6307,speaker312_0006
6308,speaker282_0003
6309,speaker282_0005
6310,speaker282_0012
6311,speaker282_0007
6312,speaker282_0009
6313,speaker282_0014
6314,speaker282_0002
6315,speaker282_0013
6316,speaker282_0006
6317,speaker282_0004
6318,speaker282_0010
6319,speaker054_0013
6320,speaker054_0012
6321,speaker054_0004
6322,speaker054_0016
6323,speaker054_0008
6324,speaker054_0023
6325,speaker054_0020
6326,speaker054_0007
6327,speaker054_0018
6328,speaker054_0009
6329,speaker054_0017
6330,speaker054_0002
6331,speaker054_0005
6332,speaker054_0019
6333,speaker054_0011
6334,speaker054_0022
6335,speaker054_0015
6336,speaker054_0000
6337,speaker054_0001
6338,speaker323_0012
6339,speaker323_0002
6340,speaker323_0011
6341,speaker323_0003
6342,speaker323_0005
6343,speaker323_0013
6344,speaker323_0004
6345,speaker323_0014
6346,speaker323_0001
6347,speaker323_0008
6348,speaker323_0009
6349,speaker028_0010
6350,speaker028_0015
6351,speaker028_0008
6352,speaker028_0007
6353,speaker028_0011
6354,speaker028_0013
6355,speaker028_0016
6356,speaker028_0017
6357,speaker028_0001
6358,speaker028_0003
6359,speaker028_0000
6360,speaker028_0002
6361,speaker314_0007
6362,speaker314_0013
6363,speaker314_0002
6364,speaker314_0008
6365,speaker314_0001
6366,speaker314_0004
6367,speaker314_0003
6368,speaker314_0011
6369,speaker314_0012
6370,speaker314_0005
6371,speaker314_0010
6372,speaker040_0007
6373,speaker040_0006
6374,speaker040_0000
6375,speaker040_0011
6376,speaker040_0004
6377,speaker040_0005
6378,speaker040_0008
6379,speaker040_0002
6380,speaker040_0003
6381,speaker040_0010
6382,speaker324_0001
6383,speaker324_0002
6384,speaker324_0011
6385,speaker324_0006
6386,speaker324_0009
6387,speaker324_0003
6388,speaker324_0010
6389,speaker324_0000
6390,speaker324_0004
6391,speaker325_0005
6392,speaker325_0012
6393,speaker325_0001
6394,speaker325_0006
6395,speaker325_0003
6396,speaker325_0002
6397,speaker325_0000
6398,speaker325_0004
6399,speaker325_0011
6400,speaker325_0007
6401,speaker316_0000
6402,speaker316_0007
6403,speaker316_0002
6404,speaker316_0001
6405,speaker316_0010
6406,speaker316_0004
6407,speaker316_0006
6408,speaker316_0005
6409,speaker034_0010
6410,speaker034_0000
6411,speaker034_0011
6412,speaker034_0020
6413,speaker034_0023
6414,speaker034_0003
6415,speaker034_0015
6416,speaker034_0007
6417,speaker034_0021
6418,speaker034_0005
6419,speaker034_0008
6420,speaker034_0019
6421,speaker034_0017
6422,speaker034_0016
6423,speaker034_0004
6424,speaker034_0002
6425,speaker034_0006
6426,speaker034_0022
6427,speaker034_0024
6428,speaker327_0000
6429,speaker327_0001
6430,speaker327_0002
6431,speaker327_0005
6432,speaker327_0010
6433,speaker327_0006
6434,speaker327_0004
6435,speaker327_0007
6436,speaker121_0011
6437,speaker121_0015
6438,speaker121_0014
6439,speaker121_0018
6440,speaker121_0010
6441,speaker121_0005
6442,speaker121_0000
6443,speaker121_0012
6444,speaker121_0007
6445,speaker121_0008
6446,speaker121_0002
6447,speaker121_0001
6448,speaker121_0016
6449,speaker121_0009
