,sampleID,sourceID,startTime,duration
445,speaker049_0051,20H-20180129,00:29:32.713312,1.8570625
446,speaker049_0052,20H-20180129,00:29:34.916312,4.0970625
447,speaker049_0053,20H-20180129,00:29:39.530437,3.158375
448,speaker049_0054,20H-20180129,00:29:42.438562,4.33175
449,speaker049_0055,20H-20180129,00:29:47.542062,5.99575
450,speaker049_0056,20H-20180129,00:29:53.727124,3.734375
451,speaker049_0057,20H-20180129,00:29:59.915687,2.646375
452,speaker049_0058,20H-20180129,00:30:02.887812,4.33175
453,speaker049_0059,20H-20180129,00:30:07.735500,2.4970625
454,speaker049_0060,20H-20180129,00:30:07.735500,4.950375
455,speaker049_0061,20H-20180129,00:30:10.301124,2.390375
456,speaker049_0062,20H-20180129,00:30:12.647937,2.198375
457,speaker049_0063,20H-20180129,00:30:16.541187,4.0970625
458,speaker049_0064,20H-20180129,00:30:16.541187,1.89975
459,speaker049_0065,20H-20180111,00:21:52.654250,1.89975
460,speaker049_0066,20H-20180111,00:21:55.202687,3.478375
461,speaker049_0067,20H-20180111,00:21:55.202687,6.4010625
462,speaker049_0068,20H-20180111,00:21:58.202687,3.3930625
463,speaker049_0069,20H-20180111,00:22:01.597375,4.054375
464,speaker049_0070,20H-20180111,00:22:08.386812,7.574375
465,speaker049_0071,20H-20180111,00:22:16.024937,3.6490625
466,speaker049_0072,20H-20180111,00:22:16.024937,8.74775
467,speaker049_0073,20H-20180111,00:22:31.824187,1.89975
468,speaker049_0074,20H-20180111,00:22:33.977937,6.6570625
469,speaker049_0075,20H-20180111,00:22:40.831500,5.48375
470,speaker049_0076,20H-20180111,00:22:46.380000,3.5850625
471,speaker049_0077,20H-20180111,00:22:49.909437,7.766375
472,speaker049_0078,20H-20180111,00:22:55.522062,7.958375
473,speaker050_0000,20H-20180109,00:34:10.580812,2.21975
474,speaker050_0001,20H-20180108,00:24:59.323624,3.5850625
475,speaker050_0002,20H-20180108,00:25:05.093062,2.3050625
476,speaker050_0003,20H-20180108,00:25:22.122187,3.7770625
477,speaker050_0004,20H-20180109,00:34:11.790562,1.00375
478,speaker050_0005,20H-20180108,00:25:30.056062,3.798375
479,speaker050_0006,20H-20180108,00:25:37.006875,4.4170625
480,speaker050_0007,20H-20180108,00:25:41.547125,4.01175
481,speaker050_0008,20H-20180109,00:33:30.259937,2.8810625
482,speaker050_0009,20H-20180109,00:33:33.1395,2.79575
483,speaker050_0010,20H-20180109,00:33:33.662312,3.670375
484,speaker050_0011,20H-20180109,00:33:37.769187,1.2810625
485,speaker050_0012,20H-20180109,00:33:39.209000,6.95575
486,speaker050_0013,20H-20180109,00:33:46.158249,7.8730625
487,speaker050_0014,20H-20180109,00:34:02.568312,3.11575
488,speaker050_0015,20H-20171220,00:02:13.041312,8.406375
489,speaker050_0016,20H-20180109,00:34:17.919187,2.2410625
490,speaker050_0017,20H-20180108,00:24:59.323624,1.686375
491,speaker050_0018,20H-20180108,00:25:01.021999,1.89975
492,speaker050_0019,20H-20180108,00:25:22.122187,2.6250625
493,speaker050_0020,20H-20180108,00:25:23.501687,1.2810625
494,speaker050_0021,20H-20180108,00:25:23.501749,2.41175
495,speaker050_0022,20H-20180108,00:25:24.719000,1.19575
496,speaker050_0023,20H-20180108,00:25:30.056062,2.3050625
497,speaker050_0024,20H-20180108,00:25:32.368500,1.494375
498,speaker050_0025,20H-20180108,00:25:37.006875,1.110375
499,speaker050_0026,20H-20180108,00:25:38.170125,3.2650625
500,speaker050_0027,20H-20180108,00:25:43.171125,2.390375
501,speaker050_0028,20H-20180109,00:33:31.261124,1.89975
502,speaker050_0029,20H-20180109,00:33:34.617250,1.32375
503,speaker050_0030,20H-20180109,00:33:36.087562,1.25975
504,speaker050_0031,20H-20180109,00:33:39.209000,3.9690625
505,speaker050_0032,20H-20180109,00:33:39.209000,5.078375
506,speaker050_0033,20H-20180109,00:33:43.014124,1.38775
507,speaker050_0034,20H-20180109,00:33:42.067187,2.2410625
508,speaker050_0035,20H-20180109,00:33:42.067250,4.118375
509,speaker050_0036,20H-20180109,00:33:44.297687,1.878375
510,speaker050_0037,20H-20180109,00:33:46.158249,4.52375
511,speaker050_0038,20H-20180109,00:33:50.670687,3.37175
512,speaker050_0039,20H-20180109,00:33:50.670687,1.302375
513,speaker050_0040,20H-20180109,00:33:51.883062,2.15575
514,speaker050_0041,20H-20180109,00:34:05.784625,2.710375
515,speaker050_0042,20H-20180109,00:34:05.784625,4.694375
516,speaker050_0043,20H-20180109,00:34:05.784625,6.12375
517,speaker050_0044,20H-20180109,00:34:10.446875,1.4730625
518,speaker050_0045,20H-20180109,00:34:07.355125,4.566375
519,speaker050_0046,20H-20180109,00:34:07.355125,3.17975
520,speaker050_0047,20H-20180109,00:34:08.416187,2.134375
521,speaker050_0048,20H-20180109,00:34:08.416187,3.5850625
522,speaker050_0049,20H-20171204,00:40:38.489687,5.782375
523,speaker050_0050,20H-20171201,00:41:12.568999,2.41175
524,speaker050_0051,20H-20180116,00:31:52.513937,5.8890625
525,speaker050_0052,20H-20180116,00:31:58.371124,3.094375
526,speaker050_0053,20H-20180116,00:32:02.777062,4.01175
527,speaker050_0054,20H-20180116,00:32:14.641562,1.32375
528,speaker050_0055,20H-20180116,00:32:21.157625,4.13975
529,speaker050_0056,20H-20180116,00:32:25.181499,2.92375
530,speaker050_0057,20H-20180116,00:32:28.033687,6.166375
531,speaker050_0058,20H-20180116,00:32:34.246875,1.942375
532,speaker050_0059,20H-20180117,00:32:48.790187,3.734375
533,speaker050_0060,20H-20180117,00:32:56.488812,4.822375
534,speaker050_0061,20H-20180117,00:33:04.421062,2.326375
535,speaker050_0062,20H-20180117,00:33:06.851812,6.550375
536,speaker050_0063,20H-20180117,00:33:13.328375,8.854375
537,speaker050_0064,20H-20180117,00:33:22.244937,2.85975
538,speaker050_0065,20H-20180117,00:33:25.280187,3.37175
539,speaker050_0066,20H-20180117,00:33:28.669124,7.958375
540,speaker050_0067,20H-20180117,00:33:36.640562,4.07575
541,speaker050_0068,20H-20180222,00:33:22.535062,5.80375
542,speaker050_0069,20H-20180222,00:33:28.022875,6.0810625
543,speaker050_0070,20H-20180222,00:33:29.564125,4.5450625
544,speaker050_0071,20H-20180222,00:33:29.564125,7.2970625
545,speaker050_0072,20H-20180222,00:33:42.987875,9.942375
546,speaker050_0073,20H-20180222,00:33:57.820937,9.0250625
547,speaker050_0074,20H-20180222,00:34:00.224500,6.614375
548,speaker050_0075,20H-20180222,00:34:00.224500,10.79575
549,speaker050_0076,20H-20180111,00:23:26.765437,4.7370625
550,speaker050_0077,20H-20180111,00:23:29.184250,2.326375
551,speaker050_0078,20H-20180111,00:23:33.277937,3.926375
552,speaker050_0079,20H-20180111,00:23:33.277937,6.44375
553,speaker050_0080,20H-20180111,00:23:39.601937,8.086375
554,speaker050_0081,20H-20180111,00:23:43.099312,4.58775
555,speaker050_0082,20H-20180111,00:23:47.789250,1.9210625
556,speaker050_0083,20H-20180111,00:23:47.789250,6.89175
557,speaker050_0084,20H-20180111,00:23:50.915375,3.7770625
558,speaker050_0085,20H-20180111,00:24:00.998374,9.046375
559,speaker050_0086,20H-20180111,00:24:06.803499,3.24375
560,speaker051_0000,20H-20180108,00:29:07.533750,2.390375
561,speaker051_0001,20H-20180108,00:28:09.400000,8.982375
562,speaker051_0002,20H-20180108,00:28:30.826749,4.65175
563,speaker051_0003,20H-20180209,00:41:13.983624,2.518375
564,speaker051_0004,20H-20180108,00:29:08.743187,1.174375
565,speaker051_0005,20H-20180108,00:28:09.400000,4.0970625
566,speaker051_0006,20H-20180108,00:28:09.400000,6.63575
567,speaker051_0007,20H-20180108,00:28:13.480812,2.582375
568,speaker051_0008,20H-20180108,00:28:13.480812,4.90775
569,speaker051_0009,20H-20180108,00:28:15.960687,2.4330625
570,speaker051_0010,20H-20180108,00:28:30.826749,1.4090625
571,speaker051_0011,20H-20180108,00:28:32.329999,3.158375
572,speaker051_0012,20H-20180108,00:28:32.329999,1.25975
573,speaker051_0013,20H-20180108,00:28:33.543437,1.942375
574,speaker051_0014,20H-20180108,00:28:34.224687,1.25975
575,speaker051_0015,20H-20180108,00:28:51.499937,1.686375
576,speaker051_0016,20H-20180108,00:29:07.530437,1.06775
577,speaker051_0017,20H-20180115,00:06:11.490000,9.7290625
578,speaker051_0018,20H-20180115,00:06:22.014000,4.054375
579,speaker051_0019,20H-20180115,00:06:25.936125,3.0090625
580,speaker051_0020,20H-20180115,00:06:46.555875,3.94775
581,speaker051_0021,20H-20180115,00:06:49.561624,1.00375
582,speaker051_0022,20H-20180115,00:06:50.539687,1.6010625
583,speaker051_0023,20H-20180115,00:06:52.243875,3.75575
584,speaker051_0024,20H-20180115,00:06:56.101812,2.21975
585,speaker051_0025,20H-20180115,00:06:58.191312,8.87575
586,speaker051_0026,20H-20180115,00:07:06.180000,4.9930625
587,speaker051_0027,20H-20180115,00:07:09.709375,1.4730625
588,speaker051_0028,20H-20180115,00:07:15.384437,8.93975
589,speaker051_0029,20H-20180115,00:07:19.694312,4.630375
590,speaker051_0030,20H-20180122,00:09:54.320687,7.65975
591,speaker051_0031,20H-20180122,00:10:01.712937,11.3290625
592,speaker051_0032,20H-20180122,00:10:03.635062,9.4090625
593,speaker051_0033,20H-20180122,00:10:08.582874,4.45975
594,speaker051_0034,20H-20180122,00:10:14.001312,1.4730625
595,speaker051_0035,20H-20180122,00:10:20.601062,7.27575
596,speaker051_0036,20H-20180122,00:10:27.951937,4.4810625
597,speaker051_0037,20H-20180122,00:10:32.091125,4.822375
598,speaker051_0038,20H-20180122,00:10:36.75,7.33975
599,speaker051_0039,20H-20180122,00:10:43.984937,5.334375
600,speaker051_0040,20H-20180122,00:10:49.22825,3.5850625
601,speaker051_0041,20H-20180124,00:10:45.187812,11.350375
602,speaker051_0042,20H-20180124,00:10:49.202374,7.33975
603,speaker051_0043,20H-20180124,00:11:02.330312,1.878375
604,speaker051_0044,20H-20180124,00:11:07.705062,2.4330625
605,speaker051_0045,20H-20180124,00:11:21.467624,5.03575
606,speaker051_0046,20H-20180124,00:11:24.606750,1.878375
607,speaker051_0047,20H-20180124,00:11:24.606750,3.88375
608,speaker051_0048,20H-20180124,00:11:36.191374,9.45175
609,speaker051_0049,20H-20180124,00:11:40.467937,5.1850625
610,speaker051_0050,20H-20180124,00:11:45.631937,8.214375
611,speaker051_0051,20H-20180124,00:11:25.272000,1.2170625
612,speaker051_0052,20H-20180125,00:15:31.739500,4.694375
613,speaker051_0053,20H-20180125,00:15:31.808874,8.87575
614,speaker051_0054,20H-20180125,00:15:36.253375,4.438375
615,speaker051_0055,20H-20180125,00:15:36.253375,8.8970625
616,speaker051_0056,20H-20180125,00:15:40.868937,4.2890625
617,speaker051_0057,20H-20180125,00:15:43.750250,1.4090625
618,speaker051_0058,20H-20180125,00:15:50.910687,1.2170625
619,speaker051_0059,20H-20180125,00:15:50.910750,2.582375
620,speaker051_0060,20H-20180125,00:15:50.910750,6.5290625
621,speaker051_0061,20H-20180125,00:15:55.869249,1.558375
622,speaker051_0062,20H-20180125,00:16:03.437687,1.6010625
623,speaker051_0063,20H-20180125,00:16:19.571062,4.2250625
624,speaker051_0064,20H-20180125,00:16:22.064562,1.7290625
625,speaker051_0065,20H-20180206,00:27:20.813374,5.334375
626,speaker051_0066,20H-20180206,00:27:26.091750,1.00375
627,speaker051_0067,20H-20180206,00:27:26.091750,2.0490625
628,speaker051_0068,20H-20180206,00:27:28.202187,6.934375
629,speaker051_0069,20H-20180206,00:27:32.539312,2.582375
630,speaker051_0070,20H-20180206,00:27:32.539312,6.57175
631,speaker051_0071,20H-20180206,00:27:35.132937,3.9690625
632,speaker051_0072,20H-20180206,00:27:39.050625,8.81175
633,speaker051_0073,20H-20180206,00:27:42.048437,5.80375
634,speaker051_0074,20H-20180206,00:27:46.191062,1.6650625
635,speaker051_0075,20H-20180206,00:28:00.880124,3.734375
636,speaker051_0076,20H-20180206,00:28:00.880124,6.50775
637,speaker051_0077,20H-20180206,00:28:04.545312,2.838375
638,speaker051_0078,20H-20180206,00:28:13.971062,1.13175
639,speaker051_0079,20H-20180206,00:28:21.350562,5.910375
640,speaker051_0080,20H-20180206,00:28:21.350562,2.774375
641,speaker051_0081,20H-20180118,00:06:50.643562,4.52375
642,speaker051_0082,20H-20180118,00:06:58.655624,2.9450625
643,speaker051_0083,20H-20180118,00:07:11.087499,9.686375
644,speaker051_0084,20H-20180118,00:07:23.889812,5.41975
645,speaker051_0085,20H-20180118,00:07:40.325562,6.31575
646,speaker051_0086,20H-20180118,00:07:43.746812,2.8810625
647,speaker051_0087,20H-20180118,00:07:43.746750,9.2170625
648,speaker051_0088,20H-20180118,00:07:50.454562,2.4970625
649,speaker051_0089,20H-20180118,00:07:50.454562,5.590375
650,speaker051_0090,20H-20180118,00:07:55.789125,9.1530625
651,speaker051_0091,20H-20180118,00:08:02.838124,2.1130625
652,speaker051_0092,20H-20180118,00:08:00.716062,2.1770625
653,speaker051_0093,20H-20180110,00:21:12.357437,9.238375
654,speaker051_0094,20H-20180110,00:21:19.173999,2.41175
655,speaker051_0095,20H-20180110,00:21:19.173999,6.550375
656,speaker051_0096,20H-20180110,00:21:25.546812,4.07575
657,speaker051_0097,20H-20180110,00:21:46.967187,4.438375
658,speaker051_0098,20H-20180110,00:21:52.226374,8.726375
659,speaker051_0099,20H-20180110,00:22:00.830999,8.8970625
660,speaker051_0100,20H-20180110,00:22:07.353875,2.3690625
661,speaker051_0101,20H-20180110,00:22:08.591499,3.734375
662,speaker051_0102,20H-20180110,00:22:18.718499,4.822375
663,speaker051_0103,20H-20180209,00:10:05.130250,3.43575
664,speaker051_0104,20H-20180209,00:10:05.130250,8.150375
665,speaker051_0105,20H-20180209,00:10:08.430812,4.84375
666,speaker051_0106,20H-20180209,00:10:08.430812,8.150375
667,speaker051_0107,20H-20180209,00:10:21.386062,6.422375
668,speaker051_0108,20H-20180209,00:10:26.093250,8.3850625
669,speaker051_0109,20H-20180209,00:10:34.259249,5.846375
670,speaker051_0110,20H-20180209,00:11:10.092499,7.254375
671,speaker051_0111,20H-20180209,00:11:14.229500,3.11575
672,speaker051_0112,20H-20180209,00:11:12.355187,2.006375
673,speaker051_0113,20H-20180212,00:19:55.129312,7.14775
674,speaker051_0114,20H-20180212,00:20:02.278187,7.65975
675,speaker051_0115,20H-20180212,00:20:09.918062,2.710375
676,speaker051_0116,20H-20180212,00:20:12.525812,3.9690625
677,speaker051_0117,20H-20180212,00:20:23.268375,4.2250625
678,speaker051_0118,20H-20180212,00:20:27.359312,4.9930625
679,speaker051_0119,20H-20180212,00:20:33.517749,7.7450625
680,speaker051_0120,20H-20180212,00:20:41.159249,4.502375
681,speaker051_0121,20H-20180213,00:11:17.672187,2.60375
682,speaker051_0122,20H-20180213,00:11:19.944250,1.7290625
683,speaker051_0123,20H-20180213,00:11:21.365187,4.118375
684,speaker051_0124,20H-20180213,00:11:21.365187,8.3850625
685,speaker051_0125,20H-20180213,00:11:21.365187,7.59575
686,speaker051_0126,20H-20180213,00:11:25.404187,3.542375
687,speaker051_0127,20H-20180213,00:11:40.075124,7.254375
688,speaker051_0128,20H-20180213,00:12:02.355874,6.9770625
689,speaker051_0129,20H-20180213,00:12:11.610999,2.73175
690,speaker052_0000,20H-20180109,00:21:08.689062,3.62775
691,speaker052_0001,20H-20180109,00:20:41.401374,3.542375
692,speaker052_0002,20H-20180109,00:20:44.821750,2.02775
693,speaker052_0003,20H-20180109,00:20:48.143000,4.0970625
694,speaker052_0004,20H-20180109,00:20:57.268062,8.6410625
695,speaker052_0005,20H-20180109,00:21:05.768000,6.5290625
696,speaker052_0006,20H-20180109,00:20:41.401374,1.0250625
697,speaker052_0007,20H-20180109,00:20:42.298500,2.646375
698,speaker052_0008,20H-20180109,00:20:42.304499,1.430375
699,speaker052_0009,20H-20180109,00:20:41.401374,2.326375
700,speaker052_0010,20H-20180109,00:20:43.702624,1.25975
701,speaker052_0011,20H-20180109,00:20:48.918750,3.3290625
702,speaker052_0012,20H-20180109,00:20:48.918750,1.89975
703,speaker052_0013,20H-20180109,00:20:49.456625,1.366375
704,speaker052_0014,20H-20180109,00:20:49.456625,2.79575
705,speaker052_0015,20H-20180109,00:20:50.794249,1.45175
706,speaker052_0016,20H-20180109,00:20:57.268062,2.070375
707,speaker052_0017,20H-20180109,00:20:57.268062,7.062375
708,speaker052_0018,20H-20180109,00:20:59.358937,2.2410625
709,speaker052_0019,20H-20180109,00:20:59.358937,5.014375
710,speaker052_0020,20H-20180109,00:20:59.358937,6.550375
711,speaker052_0021,20H-20180109,00:21:04.369812,1.558375
712,speaker052_0022,20H-20180109,00:21:04.806312,1.110375
713,speaker052_0023,20H-20180109,00:21:05.768000,5.782375
714,speaker052_0024,20H-20180109,00:21:08.689062,2.8810625
715,speaker052_0025,20H-20180202,00:09:20.327062,9.430375
716,speaker052_0026,20H-20180202,00:09:27.137062,2.60375
717,speaker052_0027,20H-20180202,00:09:27.137062,5.48375
718,speaker052_0028,20H-20180202,00:09:32.656437,9.878375
719,speaker052_0029,20H-20180202,00:09:43.552000,4.630375
720,speaker052_0030,20H-20180202,00:09:36.578562,6.0170625
721,speaker053_0000,20H-20180109,00:21:44.755750,2.070375
722,speaker053_0001,20H-20180121,00:33:25.746499,3.5210625
723,speaker053_0002,20H-20180109,00:21:42.553875,4.2890625
724,speaker053_0003,20H-20180109,00:21:37.016187,2.710375
725,speaker053_0004,20H-20180109,00:21:38.679812,1.06775
726,speaker053_0005,20H-20180109,00:21:38.680000,1.878375
727,speaker053_0006,20H-20180109,00:21:42.553875,2.1130625
728,speaker054_0000,20H-20180109,00:23:01.090562,2.454375
729,speaker054_0001,20H-20180109,00:22:34.726687,6.8490625
730,speaker054_0002,20H-20180109,00:22:41.319999,4.1610625
731,speaker054_0003,20H-20180109,00:22:45.418875,7.59575
732,speaker054_0004,20H-20180109,00:22:52.928875,4.694375
733,speaker054_0005,20H-20180109,00:22:57.752124,5.782375
734,speaker054_0006,20H-20180109,00:22:34.726687,1.494375
735,speaker054_0007,20H-20180109,00:22:34.726687,3.7130625
736,speaker054_0008,20H-20180109,00:22:36.271062,5.3130625
737,speaker054_0009,20H-20180109,00:22:36.271062,2.1770625
738,speaker054_0010,20H-20180109,00:22:38.530687,3.05175
739,speaker054_0011,20H-20180109,00:22:43.252874,2.2410625
740,speaker054_0012,20H-20180109,00:22:41.319999,1.174375
741,speaker054_0013,20H-20180109,00:22:45.418875,3.9050625
742,speaker054_0014,20H-20180109,00:22:45.418875,5.48375
743,speaker054_0015,20H-20180109,00:22:49.407999,1.51575
744,speaker054_0016,20H-20180109,00:22:49.407937,3.62775
745,speaker054_0017,20H-20180109,00:22:50.826937,2.198375
746,speaker054_0018,20H-20180109,00:22:52.928875,3.30775
747,speaker054_0019,20H-20180109,00:22:56.188750,1.45175
748,speaker054_0020,20H-20180109,00:22:57.752124,1.4730625
749,speaker054_0021,20H-20180109,00:22:57.752124,3.350375
750,speaker054_0022,20H-20180211,00:32:55.821249,1.9210625
751,speaker054_0023,20H-20180109,00:22:59.202375,4.3530625
752,speaker055_0000,20H-20180109,00:32:31.528562,3.24375
753,speaker055_0001,20H-20180109,00:31:56.856375,4.71575
754,speaker055_0002,20H-20180109,00:31:56.856375,8.534375
755,speaker055_0003,20H-20180109,00:31:56.856375,10.85975
756,speaker055_0004,20H-20180109,00:32:01.656187,6.05975
757,speaker055_0005,20H-20180109,00:32:01.656187,3.926375
758,speaker055_0006,20H-20180109,00:32:08.656375,5.7610625
759,speaker055_0007,20H-20180109,00:32:08.656375,3.734375
760,speaker055_0008,20H-20180109,00:32:14.446999,3.11575
761,speaker055_0009,20H-20180109,00:32:17.444999,2.7530625
762,speaker055_0010,20H-20180109,00:32:17.444999,5.206375
763,speaker055_0011,20H-20180109,00:32:23.290187,1.00375
764,speaker055_0012,20H-20180109,00:32:24.817500,4.4170625
765,speaker055_0013,20H-20180109,00:32:29.171437,5.590375
766,speaker055_0014,20H-20180109,00:32:14.461187,1.8570625
767,speaker055_0015,20H-20180109,00:32:16.324062,1.25975
768,speaker055_0016,20H-20180109,00:32:20.249312,2.41175
769,speaker055_0017,20H-20180109,00:32:29.171437,2.454375
770,speaker055_0018,20H-20180205,00:01:30.647750,5.73975
771,speaker055_0019,20H-20180205,00:01:33.758624,2.6250625
772,speaker055_0020,20H-20180205,00:01:38.622437,5.974375
773,speaker055_0021,20H-20180205,00:01:44.648750,8.0650625
774,speaker055_0022,20H-20180205,00:01:51.462500,1.25975
775,speaker055_0023,20H-20180205,00:06:59.104062,1.5370625
776,speaker055_0024,20H-20180205,00:07:03.336312,2.5610625
